Lat,Lon,Name,Borough,Ride.Count
40.7591,-73.9867,RICHARD ROGERS THEATRE,1.0,673
40.7541,-73.985,FOUR BRYANT PARK,1.0,673
40.7468,-73.9801,MURRAY HILL POST OFFICE,1.0,672
40.8014,-73.9704,THE SHERWOOD,1.0,671
40.7615,-73.9845,THE THEATER CENTER,1.0,670
40.7395,-74.0092,WHITNEY MUSEUM OF AMERICAN ART,1.0,670
40.7063,-74.0125,ALTERNATE LEARNING CENTER BATTERY PARK,1.0,669
40.7554,-73.97,BEEKMAN SCHOOL,1.0,665
40.735,-73.9947,NYU CENTER FOR DATA SCIENCE,1.0,664
40.7398,-73.9843,GEORGE WASHINGTON HOTEL,1.0,664
40.7764,-73.9628,IRAQ MISSION TO UN,1.0,662
40.7596,-73.9871,PARAMOUNT HOTEL,1.0,662
40.759,-73.9789,COMCAST BUILDING,1.0,662
40.7718,-73.9884,LANDER COLLEGE FOR WOMEN,1.0,661
40.7682,-73.9835,ONE COLUMBUS CIRCLE,1.0,660
40.7444,-73.9969,CHELSEA HOTEL,1.0,659
40.756,-73.9813,CLUB QUARTERS HOTEL MIDTOWN,1.0,658
40.7567,-73.9687,HUNGARY CONSULATE,1.0,658
40.7741,-73.9794,YORK PREPARATORY SCHOOL,1.0,657
40.774,-73.9791,STEPHEN WISE FREE SYNAGOGUE,1.0,656
40.7433,-74.004,HUDSON GUILD FULTON CENTER SENIOR CENTER,1.0,655
40.725,-73.9788,LA CASITA GARDEN,1.0,654
40.7589,-73.9783,ROCK CENTER CAFE,1.0,654
40.6323,-74.0067,FT HMLTN PKW OV LIRR NYCT SEABCH,3.0,654
40.7337,-73.9888,ZERO IRVING PLACE,1.0,653
40.6911,-73.9817,UNIVERSITY PLACE,3.0,653
40.7218,-73.9812,DIVINO MAESTRO PENTECOSTA CHURCH,1.0,652
40.7888,-73.9543,ST BERNARDS SCHOOL,1.0,652
40.8234,-73.9285,RIVER AVE OVR METRO N HUDSN LINE,2.0,651
40.7479,-73.9789,NAMIBIA MISSION TO UN,1.0,651
40.7506,-73.996,TECHNICAL CAREER INSTITUTE,1.0,650
40.7532,-73.9822,STEPHEN A SCHWARZMAN BUILDING NY PUBLIC LIBRARY,1.0,650
40.7016,-73.9897,I-278 BQE WB OVER WASHINGTON ST,3.0,650
40.7483,-73.9855,CAYMAN ISLANDS TOURISM,1.0,649
40.815,-73.9448,ST STEPHEN BAPTIST CHURCH,1.0,649
40.7254,-73.9807,ST BRIGID CHURCH ST EMERIC,1.0,649
40.7684,-73.9864,OUR SAVIOUR NY CHURCH W 57 ST,1.0,648
40.7566,-73.9875,NEW VICTORY THEATER,1.0,648
40.7745,-73.9831,PHILLIPS CLUB HOTEL,1.0,647
40.7071,-74.0095,QUAD PREPARATORY SCHOOL,1.0,647
40.7053,-74.014,THE LANG SCHOOL,1.0,646
40.7475,-73.9818,MTSINAI DOCTORS EAST 34TH STREET,1.0,645
40.7384,-73.9814,THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHOOL,1.0,642
40.8133,-73.9302,GRAND CONCOURSE OVER E  138 ST,2.0,641
40.8106,-73.963,BARNARD COLLEGE MILBANK HALL,1.0,640
40.7239,-73.978,CHRISTIAN MISSIONARY CHURCH,1.0,638
40.7285,-73.9898,ST GEORGE UKRAINIAN CATHOLIC CHURCH,1.0,636
40.7072,-74.0078,DOI OFFICE,1.0,635
40.762,-73.9843,CIRCLE IN THE SQUARE THEATER,1.0,634
40.6849,-73.9776,ATLANTIC TERMINAL,3.0,634
40.7637,-73.9552,ROCKEFELLER UNIVERSITY TENNIS COURT,1.0,633
40.6847,-73.978,TIMES PLAZA AREA,3.0,632
40.7465,-73.9808,NORMAN THOMAS EDUCATIONAL CAMPUS,1.0,631
40.7607,-73.9857,WALTER KERR THEATRE,1.0,630
40.7068,-74.0089,CLUB QUARTERS HOTEL WALL STREET,1.0,627
40.7063,-74.0176,BATTERY PARK CITY SCHOOL,1.0,627
40.8652,-73.931,FT TRYON PARK CLOISTERS BUS STOP,1.0,626
40.7509,-73.9712,ANGOLA MISSION TO UN,1.0,626
40.7665,-73.9585,NY CONSERVATORY OF MUSIC,1.0,625
40.7443,-73.9867,LATHAM HOTEL,1.0,623
40.7218,-73.9787,PS 15 ROBERTO CLEMENTE,1.0,623
40.7651,-73.9676,VAUCLUSE RESTAURANT,1.0,621
40.7497,-73.9748,AFGHANISTAN MISSION TO UN,1.0,620
40.8096,-73.949,MANHATTAN COMMUNITY BOARD 10,1.0,619
40.7798,-73.9545,FRANKLIN HOTEL,1.0,619
40.768,-73.9709,CENTRAL PARK ZOO SCHOOL,1.0,617
40.7225,-73.9929,SUNSHINE HOTEL,1.0,614
40.7745,-73.9868,GODDARD RIVERSIDE EARLY CHILDHOOD EDUCATION CENTER W 64 ST,1.0,614
40.7316,-73.9994,NEW YORK UNIVERSITY LIPTON HALL,1.0,614
40.7549,-73.9828,GRACE PLAZA,1.0,614
40.7321,-73.9979,NEW YORK UNIVERSITY 22 WASHINGTON SQ N,1.0,613
40.7586,-73.9858,MARRIOTT MARQUIS HOTEL,1.0,613
40.8067,-73.9644,COLUMBIA UNIVERSITY CARMAN HALL,1.0,613
40.8411,-73.9403,NYC DEPT OF HEALTH,1.0,610
40.7592,-73.9859,LUNT FONTANNE THEATRE,1.0,608
40.7897,-73.9792,ATRIA WEST 86 BUILDING,1.0,607
40.763,-73.9562,ROCKEFELLER UNIVERSITY EMERGENCY GENERATOR YORK  AVE,1.0,607
40.7637,-73.9577,PS 183 ROBERT L STEVENSON,1.0,607
40.7341,-73.977,PETER COOPER VILLAGE BUILDING 511 E 20 ST,1.0,607
40.7149,-74.0001,COLUMBUS PARK COMFORT STATION 1,1.0,605
40.73,-73.9985,NEW SANCTUARY COALITION OF NYC,1.0,604
40.7205,-73.9957,CHINATOWN HEADSTART,1.0,603
40.7768,-73.9779,BANCROFT BUILDING,1.0,603
40.7941,-73.9749,ALEXANDER HOTEL,1.0,602
40.811,-73.9419,ABYSSINIAN TOWERS,1.0,601
40.7535,-73.9734,BOTSWANA MISSION TO UN,1.0,600
40.7994,-73.9695,ALEXANDRIA HOUSE BUILDING,1.0,599
40.7977,-73.9687,FRANT HOTEL,1.0,598
40.7275,-73.9974,NEW YORK UNIVERSITY WASHINGTON SQUAREVILLAGE,1.0,595
40.7707,-73.9855,FORDHAM U LEON LOWENSTEIN CENTER,1.0,595
40.6939,-73.9932,BK HEIGHTS SYNG,3.0,593
40.7457,-73.997,KIDS KORNER PRESCHOOL,1.0,593
40.7447,-73.9839,REBECCA SCHOOL FOR AUTISM,1.0,593
40.7567,-73.9893,AMC EMPIRE 25 THEATRE,1.0,592
40.7568,-73.9862,US ARMY RECRUITING TIMES SQUARE,1.0,592
40.788,-73.9695,BROWNSTONES HOUSES BUILDING 34,1.0,592
40.759,-73.985,FATHER DUFFY SQUARE,1.0,590
40.7441,-73.9865,PRINCE GEORGE HOTEL,1.0,589
40.7579,-73.9765,SWISS BANK TOWER,1.0,588
40.7961,-73.9754,RIVERSIDE PARK CENTRAL 80-125,1.0,588
40.7519,-73.9687,VENEZUELA MISSION,1.0,587
40.7497,-73.9869,TUNISIA CONSULATE,1.0,587
40.7445,-73.9972,EMUNATH ISRAEL CONGREGATION,1.0,587
40.749,-73.9753,TURKISH CONSULATE,1.0,587
40.787,-73.9553,HOUSE OF THE REDEEMER,1.0,585
40.8086,-73.94,HARLEM ROSE GARDEN,1.0,584
40.7174,-74.0129,TRIBECA,1.0,583
40.7625,-73.9852,GERSHWIN THEATRE,1.0,581
40.7779,-73.9763,ROBERT LOUIS STEVENSON SCHOOL,1.0,581
40.7058,-74.0152,WESTERN UNION INTERNATIONAL PLAZA,1.0,580
40.7525,-73.9773,GRAND CENTRAL TERMINAL,1.0,578
40.7682,-73.9642,HUNTER COLLEGE THOMAS HUNTER HALL,1.0,577
40.7374,-73.9821,EPIPHANY LOWER SCHOOL,1.0,577
40.7516,-73.9812,MOROCCO CONSULATE,1.0,577
40.6948,-73.9875,BROOKLYN SUPREME COURT CRIMINAL,3.0,576
40.8241,-73.9486,JOHNNY HARTMAN SQUARE,1.0,575
40.7498,-73.9861,GREGORY HOTEL,1.0,575
40.7651,-73.9728,DORIS C FREEDMAN PLAZA,1.0,574
40.7842,-73.9712,RODEPH SHOLOM SCHOOL 84 ST,1.0,571
40.7777,-73.9769,PARK ROYAL BUILDING,1.0,569
40.8091,-73.9424,BISHOP HOUSE,1.0,569
40.7508,-73.9799,MEXICO CONSULATE,1.0,568
40.8116,-73.9444,BEULAH BAPTIST CHURCH,1.0,568
40.7215,-73.9798,MONTE HERMON CHURCH,1.0,567
40.7451,-73.9997,ST PAULS GERMAN EVANGELICAL LUTHERAN CHURCH,1.0,567
40.7532,-73.9647,LUXEMBOURG CONS,1.0,566
40.7729,-73.9813,NEW SCHOOL GOLDMARK PRACTICE CENTER,1.0,565
40.76,-73.9887,MONTESSORI FAMILY SCHOOL WEST,1.0,564
40.7063,-74.0126,SEAMENS CHURCH INSTITUTE,1.0,564
40.7635,-73.9554,ROCKEFELLER UNIVERSITY FACULTY AND STUDENTS CLUB,1.0,563
40.783,-73.9818,WEST END COLLEGIATE CHURCH,1.0,563
40.6924,-73.9867,INTERNATIONAL CHARTER SCHOOL OF NY,3.0,560
40.7558,-73.9818,SOFITEL HOTEL,1.0,558
40.729,-73.9901,FIRST UKRAINIAN ASSEMBLY OF GOD CHURCH,1.0,558
40.708,-74.0119,TRINITY CHURCH,1.0,558
40.7794,-73.9875,WEST   70 STREET OVER AMTRAK,1.0,556
40.7744,-73.952,CHILDRENS ACADEM,1.0,555
40.7665,-73.9701,CONGREGATION EDMOND J SAFRA,1.0,555
40.7632,-73.9868,WASHINGTON JEFFERSON HOTEL,1.0,554
40.7658,-73.9692,LOWELL HOTEL,1.0,554
40.7057,-74.0173,RITZ CARLTON RESIDENCES BATTERY PARK,1.0,553
40.7494,-73.9758,SLOVENIA MISSION TO UN,1.0,550
40.7767,-73.9816,ORMONDE BUILDING,1.0,548
40.7318,-73.9831,PETER STUYVESANT POST OFFICE,1.0,547
40.7883,-73.9675,EL DORADO CO-OP BUILDING,1.0,545
40.7773,-73.9823,GRAND STREET BOYS WAR TABLET,1.0,543
40.783,-73.9528,KAUFMAN CONCERT HALL,1.0,542
40.7803,-73.9779,INTERNATIONAL PRESCHOOL W 76 ST,1.0,542
40.7347,-73.9879,CHRIST LUTHERAN CHURCH,1.0,541
40.5482,-74.1482,CHRIST LUTHERAN CHURCH,5.0,541
40.8655,-73.931,FT TRYON PARK ADA PARKING LOT,1.0,540
40.8059,-73.9625,COLUMBIA UNIVERSITY JOHN JAY HALL,1.0,540
40.7225,-73.982,LOS AMIGOS GARDEN,1.0,539
40.7567,-73.9838,BELASCO THEATRE,1.0,537
40.8051,-73.9672,ELLINGTON HOTEL - SHELTER,1.0,536
40.7325,-73.9837,THE NEW SCHOOL STUYVESANT PARK RESIDENCE,1.0,536
40.7681,-73.9909,HARBORVIEW TERRACE BLDG 2,1.0,536
40.766,-73.9523,BELAIRE BUILDING,1.0,535
40.7619,-73.9844,PARAMOUNT PLAZA,1.0,534
40.75,-73.9733,WPIX TV 10FL,1.0,533
40.7734,-73.9807,ABC NEWS 77 W 66,1.0,532
40.7606,-73.9776,THE PALEY CENTER FOR MEDIA,1.0,531
40.7637,-73.9909,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,1.0,531
40.75,-73.9734,DAILY NEWS BUILDING,1.0,530
40.7568,-73.9725,TERRENCE CARDINAL COOKE CATHEDRAL LIBRARY,1.0,528
40.7331,-74.0022,SHERIDAN SQUARE,1.0,528
40.7507,-73.9769,RWANDA MISSION TO UN,1.0,526
40.754,-73.9493,PENTHOUSE 808 RESTAURANT,4.0,525
40.8768,-73.9176,LOVE ME TENDER SCHOOL FOR CHILD DEVELOPMENT,2.0,524
40.7584,-73.9871,BOOTH THEATRE,1.0,524
40.7523,-73.9805,GABON CONSULATE,1.0,524
40.7356,-73.9882,HRA RESIDENTIAL TREATMENT SERVICE CENTER #52,1.0,523
40.8073,-73.9659,ST HILDAS & ST HUGHS SCHOOL,1.0,522
40.7585,-73.9835,ST MARYS THE VIRGIN CHURCH,1.0,520
40.7753,-73.9641,MONGOLIA MISSION TO UN,1.0,520
40.762,-73.9495,ROOSEVELT ISLAND PUBLIC SAFETY DEPARTMENT,1.0,520
40.7247,-73.98,GRAFFITI E 7 ST BAPTIST CHURCH,1.0,519
40.7744,-73.9839,GOOD SHEPHERD FAITH CHURCH,1.0,519
40.7585,-73.976,SAINT PATRICK'S CATHEDRAL,1.0,518
40.7578,-73.9861,1 ASTOR PLAZA,1.0,517
40.7859,-73.9703,BREWSTER BUILDING,1.0,516
40.8082,-73.9308,BRUCKNER BLVD RAMP TO    3 AV BR,2.0,515
40.7467,-73.9867,WOLCOTT HOTEL,1.0,515
40.7533,-73.9701,SWEDEN MISSION TO UN,1.0,515
40.7391,-73.9428,BORDEN AVE BR OVER DUTCH KILLS,4.0,515
40.7593,-73.9892,AL HIRSCHFELD THEATRE,1.0,513
40.7433,-74.0055,FULTON HOUSES BUILDING 4,1.0,510
40.7508,-73.98,HOLY SEE MISSION TO UN,1.0,509
40.7368,-73.9829,EMERGENCY SERVICE UNIT 1,1.0,509
40.7422,-73.988,MADISON SQUARE PARK,1.0,508
40.7295,-73.996,NEW YORK UNIVERSITY FREDERICK LOEWE THEATRE,1.0,506
40.7106,-74.0141,WTC VEHICLE SECURITY CENTER,1.0,505
40.776,-73.9817,LINCOLN SPENCER APARTMENTS,1.0,505
40.7626,-73.9837,NOVOTEL HOTEL TIMES SQUARE,1.0,504
40.7363,-73.9825,LEARNING SPRING SCHOOL,1.0,504
40.7809,-73.9827,FIRST FRIENDS PRESCHOOL,1.0,502
40.7535,-73.983,BRYANT PARK,1.0,501
40.801,-73.9645,BLOOMINGDALE PROJECT GROWTH,1.0,501
40.7118,-74.0059,BENJAMIN FRANKLIN STATUE,1.0,499
40.7288,-73.9981,ADRIENNES GARDEN,1.0,499
40.7138,-73.8305,NEWCOMBE SQUARE,4.0,498
40.8414,-73.9371,ENGINE 67,1.0,497
40.6141,-73.9814,STILLWELL AVENUE PREP SCHOOL 6420 BAY PKWY,3.0,497
40.7524,-73.97,JORDAN CONSULATE,1.0,494
40.7315,-73.9834,ENGINE 5,1.0,493
40.7156,-73.9942,FRANK D AMICO PLAZA,1.0,493
40.7502,-73.9776,BEDFORD HOTEL,1.0,492
40.7219,-73.9814,TOMPKINS SQUARE POST OFFICE,1.0,490
40.7556,-73.9783,COLUMBIA CONSULATE,1.0,490
40.7536,-73.9658,SWAZILAND MISSION SUITE 420,1.0,489
40.814,-73.9461,ST ALOYSIUS SCHOOL,1.0,488
40.746,-73.9852,CHANDLER HOTEL,1.0,488
40.7496,-73.9799,KITANO HOTEL,1.0,488
40.7503,-73.9726,PFIZER KIDS PRESCHOOL,1.0,488
40.7466,-74.0093,CHELSEA PIERS SPORTS CENTER,1.0,487
40.8463,-73.9092,GRAND CONCOURSE OVER E  175 ST,2.0,487
40.7344,-73.9752,PETER COOPER VILLAGE - 7 PCR,1.0,486
40.783,-73.9527,92 ST YMYWHA,1.0,486
40.7698,-73.9873,MOUNT SINAI WEST HOSPITAL,1.0,486
40.731,-73.995,NEW YORK UNIVERSITY WEINSTEIN HALL,1.0,486
40.7538,-73.9767,METLIFE BUILDING,1.0,485
40.7588,-73.979,NBC STUDIOS,1.0,485
40.7558,-73.982,IROQUOIS HOTEL,1.0,481
40.8407,-73.9425,COLUMBIA UNIVERSITY MEDICAL CENTER,1.0,479
40.7548,-73.9815,BRYANT POST OFFICE,1.0,479
40.7915,-73.9689,COLUMBUS PARK TOWER,1.0,478
40.7219,-73.9829,KENKELEBA HOUSE,1.0,477
40.7304,-74.0028,OUR LADY OF POMPEII SENIOR CENTER,1.0,476
40.76,-73.987,BROOKS ATKINSON THEATRE,1.0,475
40.7236,-73.9808,5 ST SLOPE GARDEN,1.0,474
40.8017,-73.9663,ABSW SENIOR CITIZENS CENTER,1.0,473
40.7697,-73.9561,GREEK ORTHODOX HOLY TRINITY CATHEDRAL,1.0,473
40.7464,-73.981,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,1.0,473
40.694,-73.982,INGERSOLL HOUSES BUILDING 27,3.0,473
40.7723,-73.9621,CHURCH OF THE RESURRECTION,1.0,473
40.7339,-73.9892,NEW YORK UNIVERSITY UNIVERSITY HALL,1.0,472
40.7581,-73.9789,QUEBEC GOVERNMENT OFFICE,1.0,471
40.8164,-73.9418,HARLEM TEAMS FOR SELF HELP,1.0,467
40.7358,-73.9884,HRA JOB CENTER UNION SQUARE #39,1.0,467
40.7557,-73.9886,HAMPTON INN HOTEL TIMES SQUARE CENTRAL,1.0,466
40.7603,-73.9868,SAMUEL J FRIEDMAN THEATRE,1.0,466
40.7148,-73.9758,WILLIAMSBURG BRIDGE WB RB,1.0,463
40.7604,-73.9859,LONGACRE THEATRE,1.0,461
40.6465,-73.9946,9 AVENUE OVER NYCT YARD,3.0,461
40.7762,-73.9885,ABC 320 W 66 ST,1.0,461
40.7596,-73.9784,ANTHROPOLOGIE STORE,1.0,460
40.785,-73.9552,SPENCE SCHOOL LOWER SCHOOL,1.0,459
40.7692,-73.9656,ITALIAN CONSULATE,1.0,459
40.7814,-73.9818,ASTOR APARTMENTS,1.0,458
40.7069,-74.0098,TRUMP BUILDING,1.0,458
40.7565,-73.9864,NYPD TIMES SQUARE SUBSTATION,1.0,457
40.716,-74.001,MANHATTAN CENTRAL BOOKING,1.0,456
40.7726,-73.9619,EARLY LEARNING CENTER OF TEMPLE ISRAEL,1.0,455
40.7434,-74.0047,FULTON HOUSES,1.0,453
40.8141,-73.9346,TO MADISON AVENUE OVER E  138 ST,1.0,453
40.78,-73.9821,ANSONIA BUILDING,1.0,451
40.7848,-73.9567,THE NIGHTINGALE BARNFORD SCHOOL,1.0,450
40.7563,-73.985,WOODSTOCK HOUSE,1.0,450
40.753,-73.9715,HONG KONG TRADE DEVELOPMENT,1.0,450
40.7614,-73.9768,MOMA GARDEN,1.0,449
40.7521,-73.9811,COURTYARD BY MARRIOTT 5 AVE HOTEL,1.0,449
40.7533,-73.971,GRAND CENTRAL YMCA,1.0,448
40.7736,-73.9826,ALICE TULLY HALL,1.0,447
40.8059,-73.9644,COLUMBIA UNIVERSITY WATT HALL,1.0,445
40.7026,-74.0098,VIETNAM VETERANS PLAZA,1.0,443
40.7547,-73.9706,NEPAL CONSULATE,1.0,442
40.7943,-73.9764,JOAN OF ARC PARK,1.0,441
40.7899,-73.9526,MT SINAI KLINGENSTEIN CLINICAL CENTER,1.0,440
40.7578,-73.9887,TIMES SQUARE HOTEL 255 W 43 ST,1.0,439
40.773,-73.9208,TRIBOROUGH BRIDGE PLAYGROUND E,4.0,439
40.7634,-73.9688,CHILDRENS ALL DAY SCHOOL,1.0,438
40.7688,-73.9659,AMERICAS SOCIETY ART GALLERY,1.0,436
40.7608,-73.986,RITZ PLAZA HOTEL,1.0,436
40.7729,-73.9902,RIVERSIDE SCHOOL FOR MAKERS AND ARTISTS,1.0,436
40.7601,-73.9627,HONEY LOCUST PARK,1.0,436
40.7014,-73.9881,BAR AND GRILL PARK,3.0,436
40.7122,-73.9612,FIRST SPANISH PRESBYTERIAN CHURCH,3.0,435
40.7762,-73.9777,LA QUINTA INN & SUITES HOTEL CENTRAL PARK,1.0,435
40.7101,-74.0047,NY PRESBYTERIAN LOWER MANHATTAN HOSPITAL ER,1.0,435
40.7427,-74.0032,LORGE SCHOOL,1.0,432
40.7559,-73.9881,NEW AMSTERDAM THEATRE,1.0,432
40.7653,-73.9742,CENTRAL PARK LAKE 59 ST AREA,1.0,431
40.7578,-73.9862,PLAYSTATION THEATER,1.0,431
40.747,-73.9953,FIT CO-ED DORM,1.0,430
40.7527,-73.9777,THE CAMPBELL APARTMENT,1.0,429
40.7478,-73.9961,FIT DAVID DUBINSKY STUDENT CTR,1.0,428
40.7019,-73.8808,GLENDALE VETERANS TRIANGLE,4.0,428
40.7601,-73.9861,ETHEL BARRYMORE THEATRE,1.0,428
40.6938,-73.9876,NYCERS,3.0,428
40.7568,-73.9881,AMERICAN AIRLINES THEATRE,1.0,428
40.7995,-73.9652,ST GERASIMOS GREEK ORTHO CHURCH,1.0,427
40.7325,-73.9827,INSTITUTE FOR COLLABORATIVE EDUCATION,1.0,426
40.7731,-73.9799,ABC NEWS 47 W 66 ST,1.0,426
40.7662,-73.9585,FIRST HUNGARIAN REFORMED CHURCH OF NY,1.0,425
40.7092,-74.0122,HIGH SCHOOL OF ECONOMICS & FINANCE,1.0,424
40.7606,-73.9864,GALLIVANT HOTEL TIMES SQUARE,1.0,423
40.7833,-73.9563,HORACE MANN NURSERY SCHOOL,1.0,423
40.8062,-73.9612,COLUMBIA UNIVERSITY WILLIAM & JUNE WARREN HALL,1.0,422
40.7525,-73.97,MOROCCO MISSION TO THE UN,1.0,422
40.7568,-73.9707,17 PRECINCT,1.0,420
40.7455,-74.0092,PIER 59,1.0,416
40.7096,-73.9962,CATHERINE SLIP MALLS,1.0,416
40.7139,-74.0051,MANHATTAN COMMUNITY BOARD 1,1.0,414
40.7501,-73.986,HOTEL METRO,1.0,413
40.7455,-73.9843,MADISON AVE BAPTIST CHURCH,1.0,413
40.8151,-73.9415,THE WAY OF THE CROSS CHURCH W 136 ST,1.0,413
40.7597,-73.9862,EDISON HOTEL,1.0,412
40.7617,-73.9852,AMSTERDAM COURT HOTEL,1.0,411
40.79,-73.9425,EAST HARLEM SCHOLARS ACADEMY MIDDLE SCHOOL,1.0,411
40.793,-73.9755,WESTSIDE MONTESSORI SCHOOL,1.0,409
40.7111,-74.0165,BATTERY PARK CITY GATEWAY PLAZA,1.0,408
40.7513,-73.9732,BOLIVIAN CONSULATE,1.0,408
40.7052,-74.0152,BKLYN BATTERY TUNNEL BLOWER BLDG,1.0,408
40.7381,-73.982,EPIPHANY LIBRARY,1.0,407
40.7455,-73.9964,HIGH SCHOOL OF FASHION INDUSTRIES,1.0,406
40.7732,-73.9815,MUSEUM OF AMERICAN FOLK ART,1.0,406
40.6906,-73.9923,UA COURT ST THEATRE,3.0,405
40.7654,-73.9773,CENTRAL PARK MEWS APARTMENT BUILDING,1.0,404
40.7352,-73.9946,PARSONS SCHOOL OF DESIGN THE NEW SCHOOL,1.0,404
40.7369,-73.9768,VA NY HARBOR HEALTHCARE SYSTEM,1.0,403
40.7814,-73.9779,PS 87 PLAYGROUND,1.0,403
40.7672,-73.9645,YURIY SHUKHEVYCH CORNER,1.0,403
40.7798,-73.9568,PARK AVE METHODIST CHURCH,1.0,403
40.755,-73.982,ENGINE 65,1.0,402
40.7715,-73.9852,FORDHAM UNIVERSITY LAW SCHOOL,1.0,401
40.8175,-73.8614,HOLY CROSS CHURCH,2.0,400
40.7581,-73.9912,HOLY CROSS CHURCH,1.0,400
40.7536,-73.9699,TURKEY MISSION TO UN,1.0,398
40.7348,-73.9953,FIRST PRESBYTERIAN CHURCH NURSERY SCHOOL,1.0,398
40.8782,-73.9216,HENRY HUDSON,2.0,397
40.7901,-73.9719,WISE TOWERS BUILDING 2,1.0,397
40.8765,-73.9241,HENRY HUDSON,1.0,397
40.7722,-73.962,RESURRECTION EPISCOPAL DAY SCHOOL,1.0,397
40.787,-73.9434,RESURRECTION EHPP CHURCH,1.0,396
40.7459,-73.979,ARMENIAN EVANGELICAL CHURCH,1.0,396
40.7964,-73.9472,PUEBLO UNIDO GARDEN,1.0,394
40.7371,-73.9781,DOE DISTRICT 75 CITYWIDE PROGRAMS,1.0,393
40.7764,-73.9772,OLIVER CROMWELL BUILDING,1.0,392
40.7606,-73.9956,WEST   43 ST OVER AMTRAK   30 ST,1.0,392
40.7527,-73.9756,BOSNIA & HERZEGOVINA MISSION TO UN,1.0,391
40.7842,-73.9553,BRICK CHURCH SCHOOL,1.0,389
40.6928,-73.9918,CATHOLIC CHARITIES BROOKLYN,3.0,389
40.7293,-73.9931,NEW YORK UNIVERSITY STUDENT HEALTH CENTER,1.0,389
40.7952,-73.9748,HUDSON COURT BUILDING,1.0,387
40.7122,-73.9967,MEI WAH DAY CARE,1.0,387
40.7056,-74.0131,URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN,1.0,387
40.7695,-73.9555,JAN HUS PRESBYTERIAN CHURCH & NEIGHBORHOOD HOUSE,1.0,386
40.7432,-74.0025,QUEST TO LEARN SCHOOL,1.0,385
40.8192,-73.9426,COLLEGE POST OFFICE,1.0,384
40.7293,-73.9939,NYU BROADWAY BLOCK A,1.0,383
40.7847,-73.9576,CONVENT OF THE SACRED HEART SCHOOL,1.0,383
40.7578,-73.9838,MUSE HOTEL,1.0,383
40.7491,-73.9775,CUBA MISSION TO UN,1.0,382
40.7836,-73.9579,BELOVED DISCIPLE CHAPEL,1.0,382
40.8223,-73.9482,CITY COLLEGE ALUMNI HOUSE,1.0,380
40.7529,-73.971,BAHAMAS MISSION 17 FL,1.0,378
40.7304,-73.9956,NEW YORK UNIVERSITY COLLEGE OF ARTS & SCIENCE,1.0,376
40.7891,-73.954,MT SINAI DOCTORS FACULTY PRACTICE ASSOCIATES,1.0,375
40.7712,-73.9801,REDEEMER PRESBYTERIAN CHURCH LINCOLN SQUARE,1.0,374
40.7599,-73.9887,ST LUKES LUTHERAN CHURCH,1.0,374
40.7538,-73.9765,LA FONDA DEL SOL,1.0,373
40.7533,-73.966,BEEKMAN TOWER HOTEL,1.0,371
40.7509,-73.9721,INDIA MISSION TO UN,1.0,371
40.7218,-73.9826,ENGINE 28 LADDER 11,1.0,371
40.7517,-73.9917,14 PENN PZ,1.0,370
40.7499,-73.9718,ST VINCENT\GRENDINES MISSION,1.0,369
40.7519,-73.9745,ST AGNES CHURCH,1.0,368
40.7135,-74.0043,DEPARTMENT OF RECORDS & INFORMATION SERVICES,1.0,367
40.7628,-73.9839,GALLAGHERS STEAK HOUSE,1.0,367
40.7809,-73.9555,PS 169 ROBERT F KENNEDY,1.0,366
40.735,-73.977,STUYVESANT TOWN PETER COOPER VILLAGE,1.0,365
40.8056,-73.9665,BANK STREET SCHOOL FOR CHILDREN,1.0,364
40.8609,-73.9325,MARGT CRBN DR OV PED PTH NR CAFE,1.0,364
40.7556,-73.9823,ROYALTON HOTEL,1.0,364
40.7037,-73.9603,LENTOL TRIANGLE,3.0,362
40.7659,-73.9687,GARDEN HOUSE SCHOOL 63 ST,1.0,361
40.7906,-73.9795,RIVERSIDE PREMIER REHABILITATION & HEALING CENTER,1.0,360
40.7547,-73.9705,TAJIKISTAN MISSION TO UN,1.0,359
40.7988,-73.9693,BROADMOOR BUILDING,1.0,359
40.8465,-73.9204,FEATHERBED LANE PRESBYTERIAN CHURCH,2.0,355
40.7677,-73.9646,HUNTER COLLEGE WEST BUILDING,1.0,354
40.7508,-73.9718,HAITI MISSION TO UN,1.0,353
40.7583,-73.9964,GALVIN PLAZA,1.0,351
40.7246,-73.9797,LOWER EAST SIDE ECOLOGY CENTER COMMUNITY GARDEN,1.0,350
40.6628,-73.9622,FLATBUSH AV OVR FRANKLIN AV SHTL,3.0,348
40.7491,-73.9795,GUATEMALA MISSION TO UN,1.0,348
40.7564,-73.9843,MELA HOTEL,1.0,348
40.7715,-73.9773,CENTRAL PK W DR OV 66 ST TRNVS,1.0,346
40.7858,-73.9701,BEIT RABBAN DAY SCHOOL,1.0,345
40.7559,-73.9849,STEPHEN SONDHEIM THEATRE,1.0,345
40.7524,-73.9699,GREEK MISSION TO UN,1.0,344
40.7898,-73.9707,GODDARD RIVERSIDE EARLY CHILDHOOD EDUCATION CENTER W 91 ST,1.0,344
